row,col,row_ith,col_ith,value,align_x,align_y,angle,ang_con
1.68,0.36,39,6,nsp,2.04,-1.92,317,330
1.68,0.4,39,7,nsp,2.04,-1.8,319,330
1.68,0.44,39,8,nsp,2.04,-1.68,321,330
1.68,0.48,39,9,nsp,2.04,-1.56,323,330
1.68,0.52,39,10,sp,2.04,-1.44,325,330
1.68,0.56,39,11,sp,2.04,-1.32,327,330
1.68,0.6,39,12,sp,2.04,-1.2,330,330
1.68,0.64,39,13,sp,2.04,-1.08,332,330
1.68,0.68,39,14,sp,2.04,-0.96,335,330
1.68,0.72,39,15,sp,2.04,-0.84,338,330
1.68,0.76,39,16,sp,2.04,-0.72,341,330
1.68,0.8,39,17,nsp,2.04,-0.6,344,330
1.72,0.32,40,5,nsp,2.16,-2.04,317,330
1.72,0.36,40,6,nsp,2.16,-1.92,318,330
1.72,0.4,40,7,nsp,2.16,-1.8,320,330
1.72,0.44,40,8,nsp,2.16,-1.68,322,330
1.72,0.48,40,9,nsp,2.16,-1.56,324,330
1.72,0.52,40,10,nsp,2.16,-1.44,326,330
1.72,0.56,40,11,sp,2.16,-1.32,329,330
1.72,0.6,40,12,sp,2.16,-1.2,331,330
1.72,0.64,40,13,sp,2.16,-1.08,333,330
1.72,0.68,40,14,sp,2.16,-0.96,336,330
1.72,0.72,40,15,sp,2.16,-0.84,339,330
1.72,0.76,40,16,sp,2.16,-0.72,342,330
1.72,0.8,40,17,sp,2.16,-0.6,344,330
1.76,0.28,41,4,nsp,2.28,-2.16,317,330
1.76,0.32,41,5,nsp,2.28,-2.04,318,330
1.76,0.36,41,6,nsp,2.28,-1.92,320,330
1.76,0.4,41,7,nsp,2.28,-1.8,322,330
1.76,0.44,41,8,nsp,2.28,-1.68,324,330
1.76,0.48,41,9,nsp,2.28,-1.56,326,330
1.76,0.52,41,10,nsp,2.28,-1.44,328,330
1.76,0.56,41,11,nsp,2.28,-1.32,330,330
1.76,0.6,41,12,nsp,2.28,-1.2,332,330
1.76,0.64,41,13,sp,2.28,-1.08,335,330
1.76,0.68,41,14,sp,2.28,-0.96,337,330
1.76,0.72,41,15,sp,2.28,-0.84,340,330
1.76,0.76,41,16,sp,2.28,-0.72,342,330
1.8,0.24,42,3,nsp,2.4,-2.28,316,330
1.8,0.28,42,4,nsp,2.4,-2.16,318,330
1.8,0.32,42,5,nsp,2.4,-2.04,320,330
1.8,0.36,42,6,nsp,2.4,-1.92,321,330
1.8,0.4,42,7,nsp,2.4,-1.8,323,330
1.8,0.44,42,8,nsp,2.4,-1.68,325,330
1.8,0.48,42,9,nsp,2.4,-1.56,327,330
1.8,0.52,42,10,nsp,2.4,-1.44,329,330
1.8,0.56,42,11,nsp,2.4,-1.32,331,330
1.8,0.6,42,12,nsp,2.4,-1.2,333,330
1.8,0.64,42,13,nsp,2.4,-1.08,336,330
1.8,0.68,42,14,nsp,2.4,-0.96,338,330
1.8,0.72,42,15,nsp,2.4,-0.84,341,330
1.8,0.76,42,16,sp,2.4,-0.72,343,330
1.84,0.2,43,2,nsp,2.52,-2.4,316,330
1.84,0.24,43,3,nsp,2.52,-2.28,318,330
1.84,0.28,43,4,nsp,2.52,-2.16,319,330
1.84,0.32,43,5,nsp,2.52,-2.04,321,330
1.84,0.36,43,6,nsp,2.52,-1.92,323,330
1.84,0.4,43,7,nsp,2.52,-1.8,324,330
1.84,0.44,43,8,nsp,2.52,-1.68,326,330
1.84,0.48,43,9,nsp,2.52,-1.56,328,330
1.84,0.52,43,10,nsp,2.52,-1.44,330,330
1.84,0.56,43,11,nsp,2.52,-1.32,332,330
1.84,0.6,43,12,nsp,2.52,-1.2,335,330
1.84,0.64,43,13,nsp,2.52,-1.08,337,330
1.84,0.68,43,14,nsp,2.52,-0.96,339,330
1.84,0.72,43,15,nsp,2.52,-0.84,342,330
1.84,0.76,43,16,nsp,2.52,-0.72,344,330
1.88,0.16,44,1,nsp,2.64,-2.52,316,330
1.88,0.2,44,2,nsp,2.64,-2.4,318,330
1.88,0.24,44,3,nsp,2.64,-2.28,319,330
1.88,0.28,44,4,nsp,2.64,-2.16,321,330
1.88,0.32,44,5,nsp,2.64,-2.04,322,330
1.88,0.36,44,6,nsp,2.64,-1.92,324,330
1.88,0.4,44,7,nsp,2.64,-1.8,326,330
1.88,0.44,44,8,nsp,2.64,-1.68,328,330
1.88,0.48,44,9,nsp,2.64,-1.56,329,330
1.88,0.52,44,10,nsp,2.64,-1.44,331,330
1.88,0.56,44,11,nsp,2.64,-1.32,333,330
1.88,0.6,44,12,nsp,2.64,-1.2,336,330
1.88,0.64,44,13,nsp,2.64,-1.08,338,330
1.88,0.68,44,14,nsp,2.64,-0.96,340,330
1.88,0.72,44,15,nsp,2.64,-0.84,342,330
0.12,0.12,0,0,nsp,-2.64,-2.64,225,NA
0.12,0.76,0,16,nsp,-2.64,-0.72,195,NA
0.12,1.24,0,28,nsp,-2.64,0.72,165,NA
0.12,1.88,0,44,nsp,-2.64,2.64,135,NA
0.16,0.16,1,1,nsp,-2.52,-2.52,225,NA
0.16,1.84,1,43,nsp,-2.52,2.52,135,NA
0.2,0.2,2,2,nsp,-2.4,-2.4,225,NA
0.2,1.8,2,42,nsp,-2.4,2.4,135,NA
0.24,0.24,3,3,nsp,-2.28,-2.28,225,NA
0.24,0.8,3,17,sp,-2.28,-0.6,195,NA
0.24,1.2,3,27,sp,-2.28,0.6,165,NA
0.24,1.76,3,41,nsp,-2.28,2.28,135,NA
0.28,0.28,4,4,nsp,-2.16,-2.16,225,NA
0.28,1.72,4,40,nsp,-2.16,2.16,135,NA
0.32,0.32,5,5,nsp,-2.04,-2.04,225,NA
0.32,1.68,5,39,nsp,-2.04,2.04,135,NA
0.36,0.36,6,6,nsp,-1.92,-1.92,225,NA
0.36,1.64,6,38,nsp,-1.92,1.92,135,NA
0.4,0.4,7,7,sp,-1.8,-1.8,225,NA
0.4,0.84,7,18,nsp,-1.8,-0.48,195,NA
0.4,1.16,7,26,nsp,-1.8,0.48,165,NA
0.4,1.6,7,37,sp,-1.8,1.8,135,NA
0.44,0.44,8,8,sp,-1.68,-1.68,225,NA
0.44,1.56,8,36,sp,-1.68,1.68,135,NA
0.48,0.48,9,9,sp,-1.56,-1.56,225,NA
0.48,1.52,9,35,sp,-1.56,1.56,135,NA
0.52,0.52,10,10,nsp,-1.44,-1.44,225,NA
0.52,1.48,10,34,nsp,-1.44,1.44,135,NA
0.56,0.56,11,11,nsp,-1.32,-1.32,225,NA
0.56,0.88,11,19,nsp,-1.32,-0.36,195,NA
0.56,1.12,11,25,nsp,-1.32,0.36,165,NA
0.56,1.44,11,33,nsp,-1.32,1.32,135,NA
0.6,0.6,12,12,nsp,-1.2,-1.2,225,NA
0.6,1.4,12,32,nsp,-1.2,1.2,135,NA
0.64,0.64,13,13,nsp,-1.08,-1.08,225,NA
0.64,1.36,13,31,nsp,-1.08,1.08,135,NA
0.68,0.68,14,14,nsp,-0.96,-0.96,225,NA
0.68,1.32,14,30,nsp,-0.96,0.96,135,NA
0.72,0.72,15,15,nsp,-0.84,-0.84,225,NA
0.72,1.28,15,29,nsp,-0.84,0.84,135,NA
0.76,0.12,16,0,nsp,-0.72,-2.64,255,NA
0.76,0.76,16,16,nsp,-0.72,-0.72,225,NA
0.76,1.24,16,28,nsp,-0.72,0.72,135,NA
0.76,1.88,16,44,nsp,-0.72,2.64,105,NA
0.8,0.24,17,3,sp,-0.6,-2.28,255,NA
0.8,0.8,17,17,nsp,-0.6,-0.6,225,NA
0.8,1.2,17,27,nsp,-0.6,0.6,135,NA
0.8,1.76,17,41,sp,-0.6,2.28,105,NA
0.84,0.4,18,7,nsp,-0.48,-1.8,255,NA
0.84,0.84,18,18,nsp,-0.48,-0.48,225,NA
0.84,1.16,18,26,nsp,-0.48,0.48,135,NA
0.84,1.6,18,37,nsp,-0.48,1.8,105,NA
0.88,0.56,19,11,nsp,-0.36,-1.32,255,NA
0.88,0.88,19,19,nsp,-0.36,-0.36,225,NA
0.88,1.12,19,25,nsp,-0.36,0.36,135,NA
0.88,1.44,19,33,nsp,-0.36,1.32,105,NA
0.92,0.92,20,20,nsp,-0.24,-0.24,225,NA
0.92,1.08,20,24,nsp,-0.24,0.24,135,NA
0.96,0.96,21,21,nsp,-0.12,-0.12,225,NA
0.96,1.04,21,23,nsp,-0.12,0.12,135,NA
1,1,22,22,nsp,-4.44E-16,-4.44E-16,225,NA
1.04,0.96,23,21,nsp,0.12,-0.12,315,NA
1.04,1.04,23,23,nsp,0.12,0.12,45,NA
1.08,0.92,24,20,nsp,0.24,-0.24,315,NA
1.08,1.08,24,24,nsp,0.24,0.24,45,NA
1.12,0.56,25,11,nsp,0.36,-1.32,285,NA
1.12,0.88,25,19,nsp,0.36,-0.36,315,NA
1.12,1.12,25,25,nsp,0.36,0.36,45,NA
1.12,1.44,25,33,nsp,0.36,1.32,75,NA
1.16,0.4,26,7,nsp,0.48,-1.8,285,NA
1.16,0.84,26,18,nsp,0.48,-0.48,315,NA
1.16,1.16,26,26,nsp,0.48,0.48,45,NA
1.16,1.6,26,37,nsp,0.48,1.8,75,NA
1.2,0.24,27,3,sp,0.6,-2.28,285,NA
1.2,0.8,27,17,nsp,0.6,-0.6,315,NA
1.2,1.2,27,27,nsp,0.6,0.6,45,NA
1.2,1.76,27,41,sp,0.6,2.28,75,NA
1.24,0.12,28,0,nsp,0.72,-2.64,285,NA
1.24,0.76,28,16,nsp,0.72,-0.72,315,NA
1.24,1.24,28,28,nsp,0.72,0.72,45,NA
1.24,1.88,28,44,nsp,0.72,2.64,75,NA
1.28,0.72,29,15,nsp,0.84,-0.84,315,NA
1.28,1.28,29,29,nsp,0.84,0.84,45,NA
1.32,0.68,30,14,nsp,0.96,-0.96,315,NA
1.32,1.32,30,30,nsp,0.96,0.96,45,NA
1.36,0.64,31,13,nsp,1.08,-1.08,315,NA
1.36,1.36,31,31,nsp,1.08,1.08,45,NA
1.4,0.6,32,12,nsp,1.2,-1.2,315,NA
1.4,1.4,32,32,nsp,1.2,1.2,45,NA
1.44,0.56,33,11,nsp,1.32,-1.32,315,NA
1.44,0.88,33,19,nsp,1.32,-0.36,345,NA
1.44,1.12,33,25,nsp,1.32,0.36,15,NA
1.44,1.44,33,33,nsp,1.32,1.32,45,NA
1.48,0.52,34,10,nsp,1.44,-1.44,315,NA
1.48,1.48,34,34,nsp,1.44,1.44,45,NA
1.52,0.48,35,9,sp,1.56,-1.56,315,NA
1.52,1.52,35,35,sp,1.56,1.56,45,NA
1.56,0.44,36,8,sp,1.68,-1.68,315,NA
1.56,1.56,36,36,sp,1.68,1.68,45,NA
1.6,0.4,37,7,sp,1.8,-1.8,315,NA
1.6,0.84,37,18,nsp,1.8,-0.48,345,NA
1.6,1.16,37,26,nsp,1.8,0.48,15,NA
1.6,1.6,37,37,sp,1.8,1.8,45,NA
1.64,0.36,38,6,nsp,1.92,-1.92,315,NA
1.64,1.64,38,38,nsp,1.92,1.92,45,NA
1.68,0.32,39,5,nsp,2.04,-2.04,315,NA
1.68,1.68,39,39,nsp,2.04,2.04,45,NA
1.72,0.28,40,4,nsp,2.16,-2.16,315,NA
1.72,1.72,40,40,nsp,2.16,2.16,45,NA
1.76,0.24,41,3,nsp,2.28,-2.28,315,NA
1.76,0.8,41,17,sp,2.28,-0.6,345,NA
1.76,1.2,41,27,sp,2.28,0.6,15,NA
1.76,1.76,41,41,nsp,2.28,2.28,45,NA
1.8,0.2,42,2,nsp,2.4,-2.4,315,NA
1.8,1.8,42,42,nsp,2.4,2.4,45,NA
1.84,0.16,43,1,nsp,2.52,-2.52,315,NA
1.84,1.84,43,43,nsp,2.52,2.52,45,NA
1.88,0.12,44,0,nsp,2.64,-2.64,315,NA
1.88,0.76,44,16,nsp,2.64,-0.72,345,NA
1.88,1.24,44,28,nsp,2.64,0.72,15,NA
1.88,1.88,44,44,nsp,2.64,2.64,45,NA
1,1,22.5,22.5,nsp,0,0,NA,NA
