row,col,row_ith,col_ith,value,align_x,align_y,angle,ang_con
1.86,1.18,88,54,sp,2.58,0.54,12,0
1.86,1.2,88,55,sp,2.58,0.6,13,0
1.86,1.22,88,56,sp,2.58,0.66,14,0
1.88,0.78,89,34,sp,2.64,-0.66,346,0
1.88,0.8,89,35,sp,2.64,-0.6,347,0
1.88,0.82,89,36,sp,2.64,-0.54,348,0
1.88,0.84,89,37,sp,2.64,-0.48,350,0
1.88,0.86,89,38,sp,2.64,-0.42,351,0
1.88,0.88,89,39,sp,2.64,-0.36,352,0
1.88,0.9,89,40,sp,2.64,-0.3,354,0
1.88,0.92,89,41,sp,2.64,-0.24,355,0
1.88,0.94,89,42,sp,2.64,-0.18,356,0
1.88,0.96,89,43,sp,2.64,-0.12,357,0
1.88,0.98,89,44,sp,2.64,-0.06,359,0
1.88,1,89,45,sp,2.64,-4.44E-16,360,0
1.88,1.02,89,46,sp,2.64,0.06,1,0
1.88,1.04,89,47,sp,2.64,0.12,3,0
1.88,1.06,89,48,sp,2.64,0.18,4,0
1.88,1.08,89,49,sp,2.64,0.24,5,0
1.88,1.1,89,50,sp,2.64,0.3,6,0
1.88,1.12,89,51,sp,2.64,0.36,8,0
1.88,1.14,89,52,sp,2.64,0.42,9,0
1.88,1.16,89,53,sp,2.64,0.48,10,0
1.88,1.18,89,54,sp,2.64,0.54,12,0
1.88,1.2,89,55,sp,2.64,0.6,13,0
1.88,1.22,89,56,sp,2.64,0.66,14,0
1.9,0.78,90,34,sp,2.7,-0.66,346,0
1.9,0.8,90,35,sp,2.7,-0.6,347,0
1.9,0.82,90,36,sp,2.7,-0.54,349,0
1.9,0.84,90,37,sp,2.7,-0.48,350,0
1.9,0.86,90,38,sp,2.7,-0.42,351,0
1.9,0.88,90,39,sp,2.7,-0.36,352,0
1.9,0.9,90,40,sp,2.7,-0.3,354,0
1.9,0.92,90,41,sp,2.7,-0.24,355,0
1.9,0.94,90,42,sp,2.7,-0.18,356,0
1.9,0.96,90,43,sp,2.7,-0.12,357,0
1.9,0.98,90,44,sp,2.7,-0.06,359,0
1.9,1,90,45,sp,2.7,-4.44E-16,360,0
1.9,1.02,90,46,sp,2.7,0.06,1,0
1.9,1.04,90,47,sp,2.7,0.12,3,0
1.9,1.06,90,48,sp,2.7,0.18,4,0
1.9,1.08,90,49,sp,2.7,0.24,5,0
1.9,1.1,90,50,sp,2.7,0.3,6,0
1.9,1.12,90,51,sp,2.7,0.36,8,0
1.9,1.14,90,52,sp,2.7,0.42,9,0
1.9,1.16,90,53,sp,2.7,0.48,10,0
1.9,1.18,90,54,sp,2.7,0.54,11,0
1.9,1.2,90,55,sp,2.7,0.6,13,0
1.9,1.22,90,56,sp,2.7,0.66,14,0
1.04,1.02,47,46,nsp,0.12,0.06,27,30
1.06,1.02,48,46,nsp,0.18,0.06,18,30
1.06,1.04,48,47,nsp,0.18,0.12,34,30
1.08,1.04,49,47,nsp,0.24,0.12,27,30
1.08,1.06,49,48,nsp,0.24,0.18,37,30
1.1,1.04,50,47,nsp,0.3,0.12,22,30
1.1,1.06,50,48,nsp,0.3,0.18,31,30
1.1,1.08,50,49,nsp,0.3,0.24,39,30
1.12,1.04,51,47,nsp,0.36,0.12,18,30
1.12,1.06,51,48,nsp,0.36,0.18,27,30
1.12,1.08,51,49,nsp,0.36,0.24,34,30
1.12,1.1,51,50,nsp,0.36,0.3,40,30
1.14,1.04,52,47,nsp,0.42,0.12,16,30
1.14,1.06,52,48,nsp,0.42,0.18,23,30
1.14,1.08,52,49,nsp,0.42,0.24,30,30
1.14,1.1,52,50,nsp,0.42,0.3,36,30
1.14,1.12,52,51,nsp,0.42,0.36,41,30
1.16,1.06,53,48,nsp,0.48,0.18,21,30
1.16,1.08,53,49,nsp,0.48,0.24,27,30
1.16,1.1,53,50,nsp,0.48,0.3,32,30
1.16,1.12,53,51,nsp,0.48,0.36,37,30
1.16,1.14,53,52,nsp,0.48,0.42,41,30
1.18,1.06,54,48,nsp,0.54,0.18,18,30
1.18,1.08,54,49,nsp,0.54,0.24,24,30
1.18,1.1,54,50,nsp,0.54,0.3,29,30
1.18,1.12,54,51,nsp,0.54,0.36,34,30
1.18,1.14,54,52,nsp,0.54,0.42,38,30
1.18,1.16,54,53,nsp,0.54,0.48,42,30
1.2,1.06,55,48,nsp,0.6,0.18,17,30
1.2,1.08,55,49,nsp,0.6,0.24,22,30
1.2,1.1,55,50,nsp,0.6,0.3,27,30
1.2,1.12,55,51,nsp,0.6,0.36,31,30
1.2,1.14,55,52,nsp,0.6,0.42,35,30
1.2,1.16,55,53,nsp,0.6,0.48,39,30
1.2,1.18,55,54,nsp,0.6,0.54,42,30
1.22,1.08,56,49,nsp,0.66,0.24,20,30
1.22,1.1,56,50,nsp,0.66,0.3,24,30
1.22,1.12,56,51,nsp,0.66,0.36,29,30
1.22,1.14,56,52,nsp,0.66,0.42,32,30
1.22,1.16,56,53,nsp,0.66,0.48,36,30
1.22,1.18,56,54,nsp,0.66,0.54,39,30
1.22,1.2,56,55,nsp,0.66,0.6,42,30
1.24,1.08,57,49,nsp,0.72,0.24,18,30
1.24,1.1,57,50,nsp,0.72,0.3,23,30
1.24,1.12,57,51,nsp,0.72,0.36,27,30
1.24,1.14,57,52,nsp,0.72,0.42,30,30
1.24,1.16,57,53,nsp,0.72,0.48,34,30
1.24,1.18,57,54,nsp,0.72,0.54,37,30
1.24,1.2,57,55,nsp,0.72,0.6,40,30
1.24,1.22,57,56,nsp,0.72,0.66,43,30
1.26,1.08,58,49,nsp,0.78,0.24,17,30
1.26,1.1,58,50,nsp,0.78,0.3,21,30
1.26,1.12,58,51,nsp,0.78,0.36,25,30
1.26,1.14,58,52,nsp,0.78,0.42,28,30
1.26,1.16,58,53,nsp,0.78,0.48,32,30
1.26,1.18,58,54,nsp,0.78,0.54,35,30
1.26,1.2,58,55,nsp,0.78,0.6,38,30
1.26,1.22,58,56,nsp,0.78,0.66,40,30
1.26,1.24,58,57,nsp,0.78,0.72,43,30
1.28,1.08,59,49,nsp,0.84,0.24,16,30
1.28,1.1,59,50,nsp,0.84,0.3,20,30
1.28,1.12,59,51,nsp,0.84,0.36,23,30
1.28,1.14,59,52,nsp,0.84,0.42,27,30
1.28,1.16,59,53,nsp,0.84,0.48,30,30
1.28,1.18,59,54,nsp,0.84,0.54,33,30
1.28,1.2,59,55,nsp,0.84,0.6,36,30
1.28,1.22,59,56,nsp,0.84,0.66,38,30
1.28,1.24,59,57,nsp,0.84,0.72,41,30
1.28,1.26,59,58,nsp,0.84,0.78,43,30
1.3,1.1,60,50,nsp,0.9,0.3,18,30
1.3,1.12,60,51,nsp,0.9,0.36,22,30
1.3,1.14,60,52,nsp,0.9,0.42,25,30
1.3,1.16,60,53,nsp,0.9,0.48,28,30
1.3,1.18,60,54,nsp,0.9,0.54,31,30
1.3,1.2,60,55,nsp,0.9,0.6,34,30
1.3,1.22,60,56,nsp,0.9,0.66,36,30
1.3,1.24,60,57,nsp,0.9,0.72,39,30
1.3,1.26,60,58,nsp,0.9,0.78,41,30
1.3,1.28,60,59,nsp,0.9,0.84,43,30
1.32,1.1,61,50,nsp,0.96,0.3,17,30
1.32,1.12,61,51,nsp,0.96,0.36,21,30
1.32,1.14,61,52,nsp,0.96,0.42,24,30
1.32,1.16,61,53,nsp,0.96,0.48,27,30
1.32,1.18,61,54,nsp,0.96,0.54,29,30
1.32,1.2,61,55,nsp,0.96,0.6,32,30
1.32,1.22,61,56,nsp,0.96,0.66,35,30
1.32,1.24,61,57,nsp,0.96,0.72,37,30
1.32,1.26,61,58,nsp,0.96,0.78,39,30
1.32,1.28,61,59,nsp,0.96,0.84,41,30
1.32,1.3,61,60,nsp,0.96,0.9,43,30
1.34,1.1,62,50,nsp,1.02,0.3,16,30
1.34,1.12,62,51,nsp,1.02,0.36,19,30
1.34,1.14,62,52,nsp,1.02,0.42,22,30
1.34,1.16,62,53,nsp,1.02,0.48,25,30
1.34,1.18,62,54,nsp,1.02,0.54,28,30
1.34,1.2,62,55,nsp,1.02,0.6,30,30
1.34,1.22,62,56,nsp,1.02,0.66,33,30
1.34,1.24,62,57,nsp,1.02,0.72,35,30
1.34,1.26,62,58,nsp,1.02,0.78,37,30
1.34,1.28,62,59,nsp,1.02,0.84,39,30
1.34,1.3,62,60,nsp,1.02,0.9,41,30
1.34,1.32,62,61,nsp,1.02,0.96,43,30
1.36,1.1,63,50,nsp,1.08,0.3,16,30
1.36,1.12,63,51,nsp,1.08,0.36,18,30
1.36,1.14,63,52,nsp,1.08,0.42,21,30
1.36,1.16,63,53,nsp,1.08,0.48,24,30
1.36,1.18,63,54,nsp,1.08,0.54,27,30
1.36,1.2,63,55,nsp,1.08,0.6,29,30
1.36,1.22,63,56,nsp,1.08,0.66,31,30
1.36,1.24,63,57,nsp,1.08,0.72,34,30
1.36,1.26,63,58,nsp,1.08,0.78,36,30
1.36,1.28,63,59,nsp,1.08,0.84,38,30
1.36,1.3,63,60,nsp,1.08,0.9,40,30
1.36,1.32,63,61,nsp,1.08,0.96,42,30
1.36,1.34,63,62,nsp,1.08,1.02,43,30
1.38,1.12,64,51,nsp,1.14,0.36,18,30
1.38,1.14,64,52,nsp,1.14,0.42,20,30
1.38,1.16,64,53,nsp,1.14,0.48,23,30
1.38,1.18,64,54,nsp,1.14,0.54,25,30
1.38,1.2,64,55,nsp,1.14,0.6,28,30
1.38,1.22,64,56,nsp,1.14,0.66,30,30
1.38,1.24,64,57,nsp,1.14,0.72,32,30
1.38,1.26,64,58,nsp,1.14,0.78,34,30
1.38,1.28,64,59,nsp,1.14,0.84,36,30
1.38,1.3,64,60,nsp,1.14,0.9,38,30
1.38,1.32,64,61,nsp,1.14,0.96,40,30
1.38,1.34,64,62,nsp,1.14,1.02,42,30
1.38,1.36,64,63,nsp,1.14,1.08,43,30
1.4,1.12,65,51,nsp,1.2,0.36,17,30
1.4,1.14,65,52,nsp,1.2,0.42,19,30
1.4,1.16,65,53,nsp,1.2,0.48,22,30
1.4,1.18,65,54,nsp,1.2,0.54,24,30
1.4,1.2,65,55,nsp,1.2,0.6,27,30
1.4,1.22,65,56,nsp,1.2,0.66,29,30
1.4,1.24,65,57,nsp,1.2,0.72,31,30
1.4,1.26,65,58,nsp,1.2,0.78,33,30
1.4,1.28,65,59,nsp,1.2,0.84,35,30
1.4,1.3,65,60,nsp,1.2,0.9,37,30
1.4,1.32,65,61,nsp,1.2,0.96,39,30
1.4,1.34,65,62,nsp,1.2,1.02,40,30
1.4,1.36,65,63,nsp,1.2,1.08,42,30
1.4,1.38,65,64,nsp,1.2,1.14,44,30
1.42,1.12,66,51,nsp,1.26,0.36,16,30
1.42,1.14,66,52,nsp,1.26,0.42,18,30
1.42,1.16,66,53,nsp,1.26,0.48,21,30
1.42,1.18,66,54,nsp,1.26,0.54,23,30
1.42,1.2,66,55,nsp,1.26,0.6,25,30
1.42,1.22,66,56,nsp,1.26,0.66,28,30
1.42,1.24,66,57,nsp,1.26,0.72,30,30
1.42,1.26,66,58,nsp,1.26,0.78,32,30
1.42,1.28,66,59,nsp,1.26,0.84,34,30
1.42,1.3,66,60,nsp,1.26,0.9,36,30
1.42,1.32,66,61,nsp,1.26,0.96,37,30
1.42,1.34,66,62,nsp,1.26,1.02,39,30
1.42,1.36,66,63,nsp,1.26,1.08,41,30
1.42,1.38,66,64,nsp,1.26,1.14,42,30
1.42,1.4,66,65,nsp,1.26,1.2,44,30
1.44,1.14,67,52,nsp,1.32,0.42,18,30
1.44,1.16,67,53,nsp,1.32,0.48,20,30
1.44,1.18,67,54,nsp,1.32,0.54,22,30
1.44,1.2,67,55,nsp,1.32,0.6,24,30
1.44,1.22,67,56,nsp,1.32,0.66,27,30
1.44,1.24,67,57,nsp,1.32,0.72,29,30
1.44,1.26,67,58,nsp,1.32,0.78,31,30
1.44,1.28,67,59,nsp,1.32,0.84,32,30
1.44,1.3,67,60,nsp,1.32,0.9,34,30
1.44,1.32,67,61,nsp,1.32,0.96,36,30
1.44,1.34,67,62,nsp,1.32,1.02,38,30
1.44,1.36,67,63,nsp,1.32,1.08,39,30
1.44,1.38,67,64,nsp,1.32,1.14,41,30
1.44,1.4,67,65,nsp,1.32,1.2,42,30
1.44,1.42,67,66,nsp,1.32,1.26,44,30
1.46,1.14,68,52,nsp,1.38,0.42,17,30
1.46,1.16,68,53,nsp,1.38,0.48,19,30
1.46,1.18,68,54,nsp,1.38,0.54,21,30
1.46,1.2,68,55,nsp,1.38,0.6,23,30
1.46,1.22,68,56,nsp,1.38,0.66,26,30
1.46,1.24,68,57,nsp,1.38,0.72,28,30
1.46,1.26,68,58,nsp,1.38,0.78,29,30
1.46,1.28,68,59,nsp,1.38,0.84,31,30
1.46,1.3,68,60,nsp,1.38,0.9,33,30
1.46,1.32,68,61,nsp,1.38,0.96,35,30
1.46,1.34,68,62,nsp,1.38,1.02,36,30
1.46,1.36,68,63,nsp,1.38,1.08,38,30
1.46,1.38,68,64,nsp,1.38,1.14,40,30
1.46,1.4,68,65,nsp,1.38,1.2,41,30
1.46,1.42,68,66,nsp,1.38,1.26,42,30
1.46,1.44,68,67,nsp,1.38,1.32,44,30
1.48,1.14,69,52,nsp,1.44,0.42,16,30
1.48,1.16,69,53,nsp,1.44,0.48,18,30
1.48,1.18,69,54,nsp,1.44,0.54,21,30
1.48,1.2,69,55,nsp,1.44,0.6,23,30
1.48,1.22,69,56,nsp,1.44,0.66,25,30
1.48,1.24,69,57,nsp,1.44,0.72,27,30
1.48,1.26,69,58,nsp,1.44,0.78,28,30
1.48,1.28,69,59,nsp,1.44,0.84,30,30
1.48,1.3,69,60,nsp,1.44,0.9,32,30
1.48,1.32,69,61,nsp,1.44,0.96,34,30
1.48,1.34,69,62,nsp,1.44,1.02,35,30
1.48,1.36,69,63,nsp,1.44,1.08,37,30
1.48,1.38,69,64,nsp,1.44,1.14,38,30
1.48,1.4,69,65,nsp,1.44,1.2,40,30
1.48,1.42,69,66,nsp,1.44,1.26,41,30
1.48,1.44,69,67,nsp,1.44,1.32,43,30
1.48,1.46,69,68,nsp,1.44,1.38,44,30
1.5,1.14,70,52,nsp,1.5,0.42,16,30
1.5,1.16,70,53,nsp,1.5,0.48,18,30
1.5,1.18,70,54,nsp,1.5,0.54,20,30
1.5,1.2,70,55,nsp,1.5,0.6,22,30
1.5,1.22,70,56,nsp,1.5,0.66,24,30
1.5,1.24,70,57,nsp,1.5,0.72,26,30
1.5,1.26,70,58,nsp,1.5,0.78,27,30
1.5,1.28,70,59,nsp,1.5,0.84,29,30
1.5,1.3,70,60,nsp,1.5,0.9,31,30
1.5,1.32,70,61,nsp,1.5,0.96,33,30
1.5,1.34,70,62,nsp,1.5,1.02,34,30
1.5,1.36,70,63,nsp,1.5,1.08,36,30
1.5,1.38,70,64,nsp,1.5,1.14,37,30
1.5,1.4,70,65,nsp,1.5,1.2,39,30
1.5,1.42,70,66,nsp,1.5,1.26,40,30
1.5,1.44,70,67,nsp,1.5,1.32,41,30
1.5,1.46,70,68,nsp,1.5,1.38,43,30
1.5,1.48,70,69,nsp,1.5,1.44,44,30
1.52,1.16,71,53,nsp,1.56,0.48,17,30
1.52,1.18,71,54,nsp,1.56,0.54,19,30
1.52,1.2,71,55,nsp,1.56,0.6,21,30
1.52,1.22,71,56,nsp,1.56,0.66,23,30
1.52,1.24,71,57,nsp,1.56,0.72,25,30
1.52,1.26,71,58,nsp,1.56,0.78,27,30
1.52,1.28,71,59,nsp,1.56,0.84,28,30
1.52,1.3,71,60,nsp,1.56,0.9,30,30
1.52,1.32,71,61,nsp,1.56,0.96,32,30
1.52,1.34,71,62,nsp,1.56,1.02,33,30
1.52,1.36,71,63,nsp,1.56,1.08,35,30
1.52,1.38,71,64,nsp,1.56,1.14,36,30
1.52,1.4,71,65,nsp,1.56,1.2,38,30
1.52,1.42,71,66,nsp,1.56,1.26,39,30
1.52,1.44,71,67,nsp,1.56,1.32,40,30
1.52,1.46,71,68,nsp,1.56,1.38,41,30
1.52,1.48,71,69,nsp,1.56,1.44,43,30
1.52,1.5,71,70,nsp,1.56,1.5,44,30
1.54,1.16,72,53,nsp,1.62,0.48,17,30
1.54,1.18,72,54,nsp,1.62,0.54,18,30
1.54,1.2,72,55,nsp,1.62,0.6,20,30
1.54,1.22,72,56,nsp,1.62,0.66,22,30
1.54,1.24,72,57,nsp,1.62,0.72,24,30
1.54,1.26,72,58,nsp,1.62,0.78,26,30
1.54,1.28,72,59,nsp,1.62,0.84,27,30
1.54,1.3,72,60,nsp,1.62,0.9,29,30
1.54,1.32,72,61,nsp,1.62,0.96,31,30
1.54,1.34,72,62,nsp,1.62,1.02,32,30
1.54,1.36,72,63,nsp,1.62,1.08,34,30
1.54,1.38,72,64,nsp,1.62,1.14,35,30
1.54,1.4,72,65,nsp,1.62,1.2,37,30
1.54,1.42,72,66,nsp,1.62,1.26,38,30
1.54,1.44,72,67,nsp,1.62,1.32,39,30
1.54,1.46,72,68,nsp,1.62,1.38,40,30
1.54,1.48,72,69,nsp,1.62,1.44,42,30
1.54,1.5,72,70,nsp,1.62,1.5,43,30
1.54,1.52,72,71,nsp,1.62,1.56,44,30
1.56,1.16,73,53,nsp,1.68,0.48,16,30
1.56,1.18,73,54,nsp,1.68,0.54,18,30
1.56,1.2,73,55,nsp,1.68,0.6,20,30
1.56,1.22,73,56,nsp,1.68,0.66,21,30
1.56,1.24,73,57,nsp,1.68,0.72,23,30
1.56,1.26,73,58,nsp,1.68,0.78,25,30
1.56,1.28,73,59,nsp,1.68,0.84,27,30
1.56,1.3,73,60,nsp,1.68,0.9,28,30
1.56,1.32,73,61,nsp,1.68,0.96,30,30
1.56,1.34,73,62,nsp,1.68,1.02,31,30
1.56,1.36,73,63,nsp,1.68,1.08,33,30
1.56,1.38,73,64,nsp,1.68,1.14,34,30
1.56,1.4,73,65,nsp,1.68,1.2,36,30
1.56,1.42,73,66,nsp,1.68,1.26,37,30
1.56,1.44,73,67,nsp,1.68,1.32,38,30
1.56,1.46,73,68,nsp,1.68,1.38,39,30
1.56,1.48,73,69,nsp,1.68,1.44,41,30
1.56,1.5,73,70,nsp,1.68,1.5,42,30
1.56,1.52,73,71,nsp,1.68,1.56,43,30
1.56,1.54,73,72,nsp,1.68,1.62,44,30
1.58,1.18,74,54,nsp,1.74,0.54,17,30
1.58,1.2,74,55,nsp,1.74,0.6,19,30
1.58,1.22,74,56,nsp,1.74,0.66,21,30
1.58,1.24,74,57,nsp,1.74,0.72,22,30
1.58,1.26,74,58,nsp,1.74,0.78,24,30
1.58,1.28,74,59,nsp,1.74,0.84,26,30
1.58,1.3,74,60,nsp,1.74,0.9,27,30
1.58,1.32,74,61,nsp,1.74,0.96,29,30
1.58,1.34,74,62,nsp,1.74,1.02,30,30
1.58,1.36,74,63,nsp,1.74,1.08,32,30
1.58,1.38,74,64,nsp,1.74,1.14,33,30
1.58,1.4,74,65,nsp,1.74,1.2,35,30
1.58,1.42,74,66,nsp,1.74,1.26,36,30
1.58,1.44,74,67,nsp,1.74,1.32,37,30
1.58,1.46,74,68,nsp,1.74,1.38,38,30
1.58,1.48,74,69,nsp,1.74,1.44,40,30
1.58,1.5,74,70,nsp,1.74,1.5,41,30
1.58,1.52,74,71,nsp,1.74,1.56,42,30
1.58,1.54,74,72,nsp,1.74,1.62,43,30
1.58,1.56,74,73,nsp,1.74,1.68,44,30
1.6,1.18,75,54,nsp,1.8,0.54,17,30
1.6,1.2,75,55,nsp,1.8,0.6,18,30
1.6,1.22,75,56,nsp,1.8,0.66,20,30
1.6,1.24,75,57,nsp,1.8,0.72,22,30
1.6,1.26,75,58,nsp,1.8,0.78,23,30
1.6,1.28,75,59,nsp,1.8,0.84,25,30
1.6,1.3,75,60,nsp,1.8,0.9,27,30
1.6,1.32,75,61,nsp,1.8,0.96,28,30
1.6,1.34,75,62,nsp,1.8,1.02,30,30
1.6,1.36,75,63,nsp,1.8,1.08,31,30
1.6,1.38,75,64,nsp,1.8,1.14,32,30
1.6,1.4,75,65,nsp,1.8,1.2,34,30
1.6,1.42,75,66,nsp,1.8,1.26,35,30
1.6,1.44,75,67,nsp,1.8,1.32,36,30
1.6,1.46,75,68,nsp,1.8,1.38,37,30
1.6,1.48,75,69,nsp,1.8,1.44,39,30
1.6,1.5,75,70,nsp,1.8,1.5,40,30
1.6,1.52,75,71,nsp,1.8,1.56,41,30
1.6,1.54,75,72,nsp,1.8,1.62,42,30
1.6,1.56,75,73,nsp,1.8,1.68,43,30
1.6,1.58,75,74,nsp,1.8,1.74,44,30
1.62,1.18,76,54,nsp,1.86,0.54,16,30
1.62,1.2,76,55,nsp,1.86,0.6,18,30
1.62,1.22,76,56,nsp,1.86,0.66,20,30
1.62,1.24,76,57,nsp,1.86,0.72,21,30
1.62,1.26,76,58,nsp,1.86,0.78,23,30
1.62,1.28,76,59,nsp,1.86,0.84,24,30
1.62,1.3,76,60,nsp,1.86,0.9,26,30
1.62,1.32,76,61,nsp,1.86,0.96,27,30
1.62,1.34,76,62,nsp,1.86,1.02,29,30
1.62,1.36,76,63,nsp,1.86,1.08,30,30
1.62,1.38,76,64,nsp,1.86,1.14,32,30
1.62,1.4,76,65,nsp,1.86,1.2,33,30
1.62,1.42,76,66,nsp,1.86,1.26,34,30
1.62,1.44,76,67,nsp,1.86,1.32,35,30
1.62,1.46,76,68,nsp,1.86,1.38,37,30
1.62,1.48,76,69,nsp,1.86,1.44,38,30
1.62,1.5,76,70,nsp,1.86,1.5,39,30
1.62,1.52,76,71,nsp,1.86,1.56,40,30
1.62,1.54,76,72,nsp,1.86,1.62,41,30
1.62,1.56,76,73,nsp,1.86,1.68,42,30
1.62,1.58,76,74,sp,1.86,1.74,43,30
1.62,1.6,76,75,sp,1.86,1.8,44,30
1.64,1.18,77,54,nsp,1.92,0.54,16,30
1.64,1.2,77,55,nsp,1.92,0.6,17,30
1.64,1.22,77,56,nsp,1.92,0.66,19,30
1.64,1.24,77,57,nsp,1.92,0.72,21,30
1.64,1.26,77,58,nsp,1.92,0.78,22,30
1.64,1.28,77,59,nsp,1.92,0.84,24,30
1.64,1.3,77,60,nsp,1.92,0.9,25,30
1.64,1.32,77,61,nsp,1.92,0.96,27,30
1.64,1.34,77,62,nsp,1.92,1.02,28,30
1.64,1.36,77,63,nsp,1.92,1.08,29,30
1.64,1.38,77,64,nsp,1.92,1.14,31,30
1.64,1.4,77,65,nsp,1.92,1.2,32,30
1.64,1.42,77,66,nsp,1.92,1.26,33,30
1.64,1.44,77,67,nsp,1.92,1.32,35,30
1.64,1.46,77,68,nsp,1.92,1.38,36,30
1.64,1.48,77,69,nsp,1.92,1.44,37,30
1.64,1.5,77,70,nsp,1.92,1.5,38,30
1.64,1.52,77,71,nsp,1.92,1.56,39,30
1.64,1.54,77,72,nsp,1.92,1.62,40,30
1.64,1.56,77,73,sp,1.92,1.68,41,30
1.64,1.58,77,74,sp,1.92,1.74,42,30
1.64,1.6,77,75,sp,1.92,1.8,43,30
1.64,1.62,77,76,sp,1.92,1.86,44,30
1.66,1.2,78,55,nsp,1.98,0.6,17,30
1.66,1.22,78,56,nsp,1.98,0.66,18,30
1.66,1.24,78,57,nsp,1.98,0.72,20,30
1.66,1.26,78,58,nsp,1.98,0.78,22,30
1.66,1.28,78,59,nsp,1.98,0.84,23,30
1.66,1.3,78,60,nsp,1.98,0.9,24,30
1.66,1.32,78,61,nsp,1.98,0.96,26,30
1.66,1.34,78,62,nsp,1.98,1.02,27,30
1.66,1.36,78,63,nsp,1.98,1.08,29,30
1.66,1.38,78,64,nsp,1.98,1.14,30,30
1.66,1.4,78,65,nsp,1.98,1.2,31,30
1.66,1.42,78,66,nsp,1.98,1.26,32,30
1.66,1.44,78,67,nsp,1.98,1.32,34,30
1.66,1.46,78,68,nsp,1.98,1.38,35,30
1.66,1.48,78,69,nsp,1.98,1.44,36,30
1.66,1.5,78,70,nsp,1.98,1.5,37,30
1.66,1.52,78,71,nsp,1.98,1.56,38,30
1.66,1.54,78,72,sp,1.98,1.62,39,30
1.66,1.56,78,73,sp,1.98,1.68,40,30
1.66,1.58,78,74,sp,1.98,1.74,41,30
1.66,1.6,78,75,sp,1.98,1.8,42,30
1.66,1.62,78,76,sp,1.98,1.86,43,30
1.66,1.64,78,77,sp,1.98,1.92,44,30
1.68,1.2,79,55,nsp,2.04,0.6,16,30
1.68,1.22,79,56,nsp,2.04,0.66,18,30
1.68,1.24,79,57,nsp,2.04,0.72,19,30
1.68,1.26,79,58,nsp,2.04,0.78,21,30
1.68,1.28,79,59,nsp,2.04,0.84,22,30
1.68,1.3,79,60,nsp,2.04,0.9,24,30
1.68,1.32,79,61,nsp,2.04,0.96,25,30
1.68,1.34,79,62,nsp,2.04,1.02,27,30
1.68,1.36,79,63,nsp,2.04,1.08,28,30
1.68,1.38,79,64,nsp,2.04,1.14,29,30
1.68,1.4,79,65,nsp,2.04,1.2,30,30
1.68,1.42,79,66,nsp,2.04,1.26,32,30
1.68,1.44,79,67,nsp,2.04,1.32,33,30
1.68,1.46,79,68,nsp,2.04,1.38,34,30
1.68,1.48,79,69,nsp,2.04,1.44,35,30
1.68,1.5,79,70,nsp,2.04,1.5,36,30
1.68,1.52,79,71,sp,2.04,1.56,37,30
1.68,1.54,79,72,sp,2.04,1.62,38,30
1.68,1.56,79,73,sp,2.04,1.68,39,30
1.68,1.58,79,74,sp,2.04,1.74,40,30
1.68,1.6,79,75,sp,2.04,1.8,41,30
1.68,1.62,79,76,sp,2.04,1.86,42,30
1.68,1.64,79,77,sp,2.04,1.92,43,30
1.68,1.66,79,78,sp,2.04,1.98,44,30
1.7,1.2,80,55,nsp,2.1,0.6,16,30
1.7,1.22,80,56,nsp,2.1,0.66,17,30
1.7,1.24,80,57,nsp,2.1,0.72,19,30
1.7,1.26,80,58,nsp,2.1,0.78,20,30
1.7,1.28,80,59,nsp,2.1,0.84,22,30
1.7,1.3,80,60,nsp,2.1,0.9,23,30
1.7,1.32,80,61,nsp,2.1,0.96,25,30
1.7,1.34,80,62,nsp,2.1,1.02,26,30
1.7,1.36,80,63,nsp,2.1,1.08,27,30
1.7,1.38,80,64,nsp,2.1,1.14,28,30
1.7,1.4,80,65,nsp,2.1,1.2,30,30
1.7,1.42,80,66,nsp,2.1,1.26,31,30
1.7,1.44,80,67,nsp,2.1,1.32,32,30
1.7,1.46,80,68,nsp,2.1,1.38,33,30
1.7,1.48,80,69,sp,2.1,1.44,34,30
1.7,1.5,80,70,sp,2.1,1.5,36,30
1.7,1.52,80,71,sp,2.1,1.56,37,30
1.7,1.54,80,72,sp,2.1,1.62,38,30
1.7,1.56,80,73,sp,2.1,1.68,39,30
1.7,1.58,80,74,sp,2.1,1.74,40,30
1.7,1.6,80,75,sp,2.1,1.8,41,30
1.7,1.62,80,76,sp,2.1,1.86,42,30
1.7,1.64,80,77,sp,2.1,1.92,42,30
1.7,1.66,80,78,nsp,2.1,1.98,43,30
1.7,1.68,80,79,nsp,2.1,2.04,44,30
1.72,1.2,81,55,nsp,2.16,0.6,16,30
1.72,1.22,81,56,nsp,2.16,0.66,17,30
1.72,1.24,81,57,nsp,2.16,0.72,18,30
1.72,1.26,81,58,nsp,2.16,0.78,20,30
1.72,1.28,81,59,nsp,2.16,0.84,21,30
1.72,1.3,81,60,nsp,2.16,0.9,23,30
1.72,1.32,81,61,nsp,2.16,0.96,24,30
1.72,1.34,81,62,nsp,2.16,1.02,25,30
1.72,1.36,81,63,nsp,2.16,1.08,27,30
1.72,1.38,81,64,nsp,2.16,1.14,28,30
1.72,1.4,81,65,nsp,2.16,1.2,29,30
1.72,1.42,81,66,nsp,2.16,1.26,30,30
1.72,1.44,81,67,nsp,2.16,1.32,31,30
